episode,reward,mttd,mttr,fpr,csr,compromised
1,-118.27,8,27,0.0259,1,2
2,-59.56,7,200,0.0198,0,4
3,-124.71,13,26,0.0274,1,1
4,-186.18,10,41,0.0261,1,1
5,-107.76,7,25,0.0248,1,1
6,-64.00,13,19,0.0200,1,1
7,-104.17,12,200,0.0279,0,4
8,-87.59,11,25,0.0226,1,1
9,-30.58,7,11,0.0193,1,3
10,-38.80,7,15,0.0173,1,1
11,-957.72,6,200,0.0257,0,0
12,-65.81,8,21,0.0197,1,1
13,-80.65,19,23,0.0216,1,1
14,-82.80,11,200,0.0173,0,5
15,-432.39,18,122,0.0198,1,1
16,-89.43,10,54,0.0126,1,1
17,-78.86,21,79,0.0090,1,1
18,-8.67,8,41,0.0043,1,2
19,-48.43,8,135,0.0050,1,1
20,6.43,13,13,0.0032,1,1
21,-44.96,20,111,0.0053,1,2
22,-98.99,11,200,0.0046,0,0
23,-34.94,23,71,0.0066,1,1
24,-6.07,9,32,0.0044,1,3
25,1.60,22,22,0.0016,1,1
26,2.91,17,17,0.0038,1,1
27,-34.61,18,68,0.0060,1,3
28,0.10,17,35,0.0021,1,3
29,-26.12,8,67,0.0050,1,1
30,-125.19,12,200,0.0057,0,0
31,-14.11,7,50,0.0042,1,2
32,-6.42,12,46,0.0049,1,3
33,-10.35,13,69,0.0039,1,1
34,-20.34,7,36,0.0089,1,4
35,-7.16,11,32,0.0051,1,3
36,-10.19,10,40,0.0049,1,3
37,4.90,29,35,0.0012,1,3
38,-93.77,13,200,0.0040,0,0
39,-77.44,5,200,0.0033,0,0
40,-2.74,15,42,0.0033,1,5
41,5.60,11,11,0.0033,1,1
42,-67.91,13,200,0.0033,0,0
43,4.74,4,4,0.0179,1,1
44,-99.63,11,200,0.0046,0,0
45,9.13,6,17,0.0013,1,3
46,-10.85,30,40,0.0049,1,1
47,1.30,26,38,0.0034,1,4
48,4.09,7,34,0.0009,1,4
49,-20.88,25,53,0.0051,1,3
50,8.34,11,17,0.0012,1,3
51,-82.45,17,200,0.0037,0,0
52,-30.14,13,87,0.0039,1,4
53,-2.38,7,53,0.0026,1,2
54,7.54,4,4,0.0025,1,1
55,0.11,5,36,0.0014,1,3
56,7.44,10,19,0.0000,1,3
57,-10.27,6,25,0.0091,1,3
58,6.20,7,22,0.0020,1,3
59,-54.26,29,141,0.0049,1,1
60,-87.02,8,200,0.0041,0,1
