episode,reward,mttd,mttr,fpr,csr,compromised
1,-204.27,12,58,7.4828,1,1
2,-83.99,14,34,6.1333,1,1
3,-205.95,5,63,5.6053,1,1
4,-54.62,18,19,5.1538,1,1
5,-148.89,17,46,5.6897,1,1
6,-133.14,12,54,3.7632,1,1
7,-182.66,6,50,6.2581,1,1
8,-56.02,8,15,7.3333,1,1
9,-178.62,61,64,5.5588,1,1
10,-678.51,5,200,4.6897,0,0
11,-134.08,6,44,7.0476,1,1
12,-615.43,6,200,5.3826,0,0
13,-118.37,15,200,6.0000,0,6
14,-100.43,6,35,4.9565,1,2
15,-95.10,5,33,7.5000,1,1
16,-53.54,6,13,7.2222,1,1
17,-363.35,44,105,5.3971,1,1
18,-90.50,20,200,7.3333,0,5
19,-137.82,9,43,6.0000,1,1
20,-118.03,7,35,6.2500,1,1
21,-162.01,5,66,3.4528,1,1
22,-203.00,6,63,5.5789,1,1
23,-65.44,11,200,4.6923,0,3
24,-634.85,4,200,4.9921,0,0
25,-222.47,11,63,5.7805,1,2
26,-158.48,9,43,6.8000,1,1
27,-309.00,4,98,6.0377,1,1
28,-117.00,7,42,4.7778,1,2
29,-55.05,6,20,8.0000,1,3
30,-248.97,15,74,5.8444,1,1
31,-189.53,36,67,4.0833,1,1
32,-21.37,8,10,5.0000,1,1
33,-82.34,12,22,5.6875,1,4
34,-174.39,7,55,6.0323,1,1
35,-164.07,10,53,4.3750,1,1
36,-267.24,12,97,4.9091,1,1
37,-86.06,8,30,4.3333,1,1
38,-79.43,14,37,3.7917,1,2
39,-60.64,7,21,7.1000,1,2
40,-83.99,11,25,10.0000,1,2
41,-10.82,4,4,20.0000,1,1
42,-604.05,27,200,4.3643,0,0
43,-62.77,8,28,5.7692,1,1
44,-179.07,14,50,5.5429,1,1
45,-120.98,9,48,3.4103,1,2
46,-92.83,13,31,7.3571,1,4
47,-186.63,8,69,5.1282,1,1
48,-222.98,34,76,4.9149,1,1
49,-111.23,18,51,3.4722,1,1
50,-91.36,5,31,4.1304,1,1
51,-142.40,9,55,4.6667,1,1
52,-94.87,20,33,5.0000,1,2
53,-137.49,8,48,4.7742,1,1
54,-163.60,7,57,4.6053,1,2
55,-141.20,9,58,4.6364,1,1
56,-198.70,7,84,4.7556,1,1
57,-269.90,8,90,5.3774,1,1
58,-34.91,7,18,6.0000,1,1
59,-57.32,7,200,7.1429,0,6
60,-47.94,14,23,5.6364,1,1
61,-95.90,14,34,6.2941,1,2
62,-122.22,12,46,4.8148,1,1
63,-113.26,10,38,5.2500,1,1
64,-234.95,5,76,4.6538,1,1
65,-87.75,5,34,4.3043,1,2
66,-95.24,14,24,9.2727,1,1
67,-59.30,7,28,4.0000,1,2
68,-120.05,8,49,4.7407,1,1
69,-590.77,9,200,4.2128,0,0
70,-141.19,16,45,4.5000,1,1
71,-144.85,5,48,4.7879,1,1
