episode,reward,mttd,mttr,fpr,csr,compromised
1,-151.58,8,51,4.5000,1,1
2,-732.20,13,200,5.7209,0,0
3,-76.85,7,30,5.8000,1,1
4,-98.57,12,42,4.5000,1,1
5,-82.12,10,26,7.2308,1,2
6,-312.47,18,94,5.1270,1,1
7,-174.43,11,64,5.3143,1,1
8,-242.07,28,78,4.5893,1,1
9,-167.56,17,45,6.7407,1,1
10,-45.90,6,18,3.7857,1,1
11,-123.52,7,34,5.4400,1,1
12,-770.00,10,200,4.9686,0,0
13,-86.26,4,37,3.7692,1,1
14,-124.61,16,35,7.8824,1,2
15,-136.57,18,51,5.0345,1,2
16,-589.84,7,200,4.4924,0,0
17,-63.49,10,22,5.2857,1,1
18,-93.74,6,33,5.0000,1,2
19,-156.43,17,53,6.5769,1,1
20,-303.75,18,95,5.3051,1,1
21,-100.71,25,32,7.8571,1,1
22,-115.31,9,33,5.0385,1,3
23,-90.66,13,34,5.0000,1,1
24,-144.73,11,46,6.2400,1,2
25,-65.44,6,200,7.3750,0,6
26,-161.59,10,62,5.2424,1,2
27,-168.35,12,56,5.9333,1,1
28,-60.00,7,200,6.5000,0,9
29,-274.58,8,69,6.1087,1,1
30,-94.07,12,200,6.2143,0,4
31,-111.40,4,33,5.8095,1,2
32,-135.53,29,38,6.8636,1,3
33,-255.67,37,82,5.0755,1,1
34,-43.96,7,200,3.9000,0,3
35,-158.73,8,50,6.5000,1,1
36,-666.29,6,200,5.1692,0,0
37,-670.55,13,200,5.1742,0,0
38,-126.95,8,48,5.0741,1,1
39,-106.66,10,37,8.2857,1,1
40,-98.24,12,39,5.5000,1,2
41,-251.65,27,89,4.4667,1,2
42,-289.58,29,99,4.7538,1,1
43,-170.74,8,59,4.4250,1,1
44,-187.82,7,57,5.6286,1,1
45,-184.21,8,69,4.2000,1,1
46,-62.81,10,19,4.6667,1,2
47,-59.20,4,200,4.8182,0,6
48,-165.34,10,62,3.9556,1,1
49,-233.71,5,80,4.6226,1,1
50,-145.93,17,52,4.8438,1,1
51,-97.89,9,28,5.7368,1,1
52,-73.96,5,200,4.1176,0,3
53,-152.52,15,66,3.7857,1,1
54,-286.52,17,82,5.6667,1,2
55,-69.73,15,200,3.8235,0,5
56,-26.24,11,13,3.6000,1,2
57,-585.03,10,200,4.7280,0,0
58,-148.32,8,57,4.2051,1,1
59,-78.74,7,29,6.5714,1,1
60,-119.08,12,47,3.8235,1,1
61,-61.83,19,33,3.4091,1,2
62,-151.87,10,56,5.0938,1,1
63,-21.98,10,14,4.0000,1,1
64,-548.09,12,200,4.3780,0,0
65,-505.29,12,200,3.7630,0,0
66,-54.72,8,24,4.1875,1,2
67,-189.01,10,82,4.0800,1,1
68,-94.35,9,43,4.2800,1,1
69,-135.14,21,70,3.1111,1,1
70,-88.20,13,38,4.6364,1,2
71,-96.82,8,53,2.7568,1,1
72,-179.97,26,70,4.9211,1,1
73,-113.94,8,73,2.5306,1,1
74,-126.53,32,200,3.5143,0,4
75,-441.41,8,200,3.6080,0,0
76,-57.08,6,40,2.1212,1,1
77,-169.44,21,103,3.2000,1,1
78,-193.59,23,100,3.2154,1,1
79,-154.61,8,107,2.5000,1,1
80,-55.99,23,200,2.1304,0,3
81,-35.32,5,200,3.2857,0,7
82,-310.38,31,200,2.3636,0,0
83,-49.41,8,41,2.8182,1,1
84,-29.74,37,43,1.5000,1,1
85,-74.54,14,55,2.2895,1,1
86,-70.65,10,83,1.5094,1,1
87,-51.94,20,200,2.1500,0,5
88,-19.00,200,200,1.2222,0,6
89,-52.52,15,200,2.8667,0,7
90,-333.39,15,200,2.6538,0,0
91,-93.12,47,200,2.3421,0,4
92,-119.49,10,70,3.1364,1,1
93,-70.37,16,56,2.2162,1,1
94,-135.91,11,93,2.4194,1,1
95,-43.39,19,200,2.0556,0,6
96,-48.50,26,41,2.4167,1,1
97,-316.32,10,200,2.2464,0,0
98,-92.17,11,64,2.2727,1,1
99,-86.41,13,69,2.2273,1,1
100,-18.78,12,22,2.6667,1,1
101,-42.46,11,49,1.6452,1,1
102,-63.26,43,64,1.9070,1,2
103,-40.78,19,35,2.3478,1,1
104,-305.89,10,200,2.3358,0,0
105,-39.70,17,36,2.1304,1,1
106,-228.11,13,200,1.7778,0,0
107,-147.82,21,140,1.7753,1,1
108,-80.45,32,66,2.5676,1,1
109,-84.58,23,75,2.3250,1,1
110,-226.34,9,200,1.7891,0,0
111,-107.87,76,102,1.8710,1,2
112,-65.54,15,69,2.3939,1,1
113,-92.95,43,88,2.1176,1,1
114,-49.31,10,46,2.4815,1,1
115,-34.32,16,58,1.9167,1,1
116,-53.67,10,66,1.8649,1,1
117,-27.97,18,55,1.1818,1,2
118,-36.82,20,46,1.2903,1,3
119,-83.80,7,90,1.8246,1,1
120,-31.24,28,30,1.9091,1,2
121,-45.94,11,55,2.2500,1,1
122,-73.56,9,42,3.0370,1,2
123,-45.62,29,54,2.0370,1,1
124,-36.35,9,36,1.8462,1,1
125,-243.82,8,200,1.8309,0,0
126,-245.00,9,200,1.8175,0,0
127,-238.21,24,200,1.9040,0,0
128,-46.53,20,61,1.5128,1,1
129,-83.33,13,76,2.0217,1,1
130,-65.02,18,71,1.4340,1,1
131,-227.17,10,200,2.2286,0,0
132,-242.54,9,200,2.1638,0,0
133,-69.03,7,61,2.6552,1,1
134,-93.31,12,95,1.8571,1,1
135,-56.78,12,52,2.0000,1,1
136,-25.52,15,200,2.1250,0,4
137,-29.66,18,38,2.5294,1,2
138,-23.00,200,200,2.4286,0,6
139,-80.11,11,92,1.9592,1,1
140,-62.96,5,64,1.7442,1,1
141,-194.33,5,200,1.4851,0,0
142,-135.02,12,127,1.7471,1,1
143,-123.63,9,143,1.2773,1,1
144,-56.21,7,57,1.5349,1,1
145,-60.64,8,72,1.9000,1,1
146,-244.12,15,200,1.9160,0,0
