episode,reward,mttd,mttr,fpr,csr,compromised
1,-89.67,11,22,0.0236,1,2
2,-79.30,4,20,0.0248,1,2
3,-57.44,9,18,0.0194,1,1
4,-102.15,6,200,0.0273,0,3
5,-923.68,7,200,0.0248,0,0
6,-171.18,21,38,0.0269,1,1
7,-139.34,18,200,0.0267,0,4
8,-91.24,7,200,0.0234,0,4
9,-87.16,11,24,0.0225,1,1
10,-899.45,6,200,0.0242,0,0
11,-48.63,9,14,0.0235,1,1
12,-82.07,10,28,0.0193,1,1
13,-116.04,9,60,0.0142,1,1
14,-136.56,19,200,0.0062,0,0
15,-115.66,19,200,0.0052,0,0
16,-114.20,21,200,0.0049,0,0
17,-12.41,13,44,0.0038,1,1
18,-22.58,28,200,0.0042,0,7
19,-126.71,10,200,0.0066,0,1
20,-120.38,20,200,0.0052,0,0
21,-87.04,24,200,0.0053,0,0
22,-58.67,36,153,0.0041,1,1
23,-9.81,12,200,0.0024,0,7
24,-27.38,29,200,0.0037,0,4
25,-89.33,9,200,0.0046,0,1
26,-48.82,30,98,0.0050,1,1
27,-86.47,7,200,0.0032,0,0
28,-31.79,70,91,0.0050,1,2
29,-114.09,13,200,0.0056,0,0
30,-53.79,14,142,0.0043,1,1
31,-70.99,61,200,0.0039,0,0
32,-70.75,33,200,0.0027,0,0
33,-73.68,21,200,0.0032,0,2
34,-31.46,9,93,0.0041,1,1
35,-67.59,7,200,0.0037,0,0
36,-82.72,48,200,0.0038,0,0
37,-17.70,16,68,0.0048,1,1
38,3.72,32,32,0.0010,1,1
39,0.64,18,48,0.0013,1,1
40,-56.12,81,200,0.0031,0,0
41,-98.14,30,200,0.0051,0,0
42,-74.83,15,200,0.0031,0,0
43,-69.21,18,200,0.0032,0,0
44,-71.62,27,200,0.0029,0,1
45,-72.89,22,200,0.0036,0,0
46,-90.15,27,200,0.0038,0,0
47,-19.26,42,200,0.0028,0,3
48,-91.51,37,200,0.0040,0,1
49,-61.95,24,200,0.0018,0,0
50,-22.99,107,117,0.0033,1,1
51,-68.94,18,200,0.0031,0,1
52,-11.62,200,200,0.0009,0,7
53,-57.30,37,200,0.0021,0,0
54,-57.51,16,200,0.0032,0,1
55,-75.14,21,200,0.0034,0,2
56,-7.86,37,70,0.0025,1,2
57,-76.16,200,200,0.0034,0,2
58,-71.15,36,200,0.0031,0,0
59,-33.91,27,168,0.0019,1,1
60,-22.33,19,117,0.0026,1,2
61,-84.60,20,200,0.0041,0,1
62,-69.15,20,200,0.0029,0,0
63,-29.62,8,86,0.0049,1,1
64,-53.90,9,200,0.0025,0,1
65,-136.76,8,200,0.0067,0,0
66,-91.51,13,191,0.0043,1,1
67,-105.07,18,136,0.0074,1,1
68,-1.43,23,36,0.0031,1,1
69,-53.36,39,200,0.0091,0,3
70,-75.98,13,122,0.0058,1,2
71,-49.91,10,64,0.0082,1,1
72,-255.00,16,200,0.0113,0,0
73,-219.33,30,138,0.0146,1,1
74,-41.60,13,52,0.0106,1,2
75,-279.57,28,200,0.0127,0,0
76,-19.56,9,200,0.0036,0,2
77,-23.74,5,200,0.0083,0,5
78,-359.21,11,200,0.0157,0,0
79,-14.08,23,61,0.0025,1,1
80,-28.65,37,72,0.0047,1,1
81,-42.40,18,44,0.0128,1,1
82,-57.31,20,61,0.0083,1,1
83,-300.60,11,200,0.0131,0,0
84,-321.42,8,200,0.0147,0,0
85,-81.98,25,74,0.0111,1,1
86,-259.63,20,200,0.0104,0,0
87,-59.39,20,85,0.0081,1,1
88,-14.77,9,45,0.0055,1,2
89,-57.17,27,49,0.0142,1,1
90,-30.87,8,43,0.0080,1,1
91,-42.58,10,200,0.0243,0,7
92,-293.54,12,200,0.0128,0,0
93,-40.94,17,51,0.0094,1,1
94,-398.48,24,200,0.0172,0,0
95,-40.18,7,78,0.0060,1,1
96,-351.84,17,200,0.0160,0,0
97,-34.62,7,27,0.0160,1,2
98,-44.46,28,76,0.0077,1,1
99,-382.18,35,200,0.0182,0,0
100,-92.40,44,71,0.0137,1,1
101,0.46,31,31,0.0031,1,1
102,-22.57,9,200,0.0071,0,3
103,-405.56,8,200,0.0181,0,0
104,-111.45,14,138,0.0092,1,1
105,-279.11,10,200,0.0132,0,0
106,-141.33,17,200,0.0066,0,0
107,-63.98,21,82,0.0094,1,1
108,-20.29,26,200,0.0041,0,4
109,-125.99,18,200,0.0071,0,0
110,-29.73,29,200,0.0102,0,5
111,-93.15,20,200,0.0046,0,0
112,-164.28,11,200,0.0090,0,0
113,-87.77,29,71,0.0132,1,1
114,-21.96,25,48,0.0090,1,1
115,-169.68,6,200,0.0089,0,0
116,-236.75,19,200,0.0124,0,0
117,-244.76,22,200,0.0136,0,0
118,-148.04,8,200,0.0084,0,0
119,-230.09,6,200,0.0129,0,0
120,-85.78,9,62,0.0132,1,2
121,-254.00,6,200,0.0142,0,0
122,-31.28,11,42,0.0138,1,1
123,-86.44,20,114,0.0081,1,1
124,-166.55,11,200,0.0089,0,0
125,-104.65,9,78,0.0150,1,2
126,-222.24,18,200,0.0129,0,0
127,-272.82,6,200,0.0152,0,0
128,-309.23,7,200,0.0181,0,0
129,-31.24,14,26,0.0170,1,1
130,-78.93,9,44,0.0194,1,1
131,-233.83,22,200,0.0147,0,0
132,-250.77,29,200,0.0157,0,0
133,-40.53,16,200,0.0140,0,3
134,-92.06,25,68,0.0180,1,2
135,-178.20,7,200,0.0128,0,0
136,-111.67,13,75,0.0192,1,1
137,-30.37,11,200,0.0110,0,4
138,-368.99,6,200,0.0217,0,0
139,-31.04,8,46,0.0104,1,1
140,-239.53,14,200,0.0148,0,0
141,-141.08,21,200,0.0087,0,0
142,-46.54,10,37,0.0251,1,1
143,-30.87,13,200,0.0149,0,6
144,-349.42,7,200,0.0201,0,0
145,-19.71,10,200,0.0076,0,4
146,-22.46,30,200,0.0031,0,2
147,-307.25,5,200,0.0181,0,0
148,-234.22,18,200,0.0153,0,0
149,-43.53,4,51,0.0168,1,1
150,-105.26,12,41,0.0286,1,1
151,-31.14,13,200,0.0117,0,3
152,-98.09,15,60,0.0203,1,1
153,-33.14,20,32,0.0133,1,1
154,-72.06,14,60,0.0181,1,2
155,-272.33,14,200,0.0174,0,0
156,-32.70,12,68,0.0090,1,1
157,-236.40,8,200,0.0186,0,0
158,-31.18,11,49,0.0139,1,1
159,-447.85,8,178,0.0290,1,2
160,-309.15,7,200,0.0196,0,0
161,-348.48,11,200,0.0216,0,0
162,-39.62,15,32,0.0210,1,1
163,-34.26,7,28,0.0162,1,1
164,-133.68,8,54,0.0262,1,3
165,-323.74,15,200,0.0237,0,0
166,-135.46,17,91,0.0201,1,1
167,-146.66,15,88,0.0231,1,1
168,-72.45,12,57,0.0208,1,1
169,-50.09,31,200,0.0153,0,4
170,-277.14,8,200,0.0214,0,0
171,-334.63,14,200,0.0235,0,0
172,-304.11,8,200,0.0219,0,0
173,-34.45,9,34,0.0208,1,1
174,-140.68,9,97,0.0256,1,1
175,-100.51,12,49,0.0339,1,2
176,-227.25,11,200,0.0195,0,0
177,-342.24,21,200,0.0269,0,0
178,-124.48,8,50,0.0274,1,1
179,-285.50,9,200,0.0195,0,0
180,-16.42,17,27,0.0117,1,1
181,-78.98,10,78,0.0155,1,1
182,-49.30,11,52,0.0190,1,2
183,-43.71,13,30,0.0219,1,1
184,-65.29,26,33,0.0420,1,1
