episode,reward,mttd,mttr,fpr,csr,compromised
1,-833.92,6,200,0.0255,0,0
2,-874.96,7,200,0.0283,0,0
3,-206.57,10,45,0.0309,1,1
4,-939.72,5,200,0.0276,0,0
5,-709.46,16,200,0.0233,0,0
6,-914.26,10,200,0.0273,0,0
7,-878.70,7,200,0.0273,0,0
8,-683.42,9,200,0.0209,0,0
9,-126.91,6,200,0.0418,0,5
10,-147.10,7,29,0.0287,1,1
11,-58.91,7,200,0.0200,0,3
12,-115.65,10,34,0.0237,1,1
13,-108.16,6,200,0.0250,0,1
14,-91.48,10,28,0.0212,1,1
15,-709.73,7,200,0.0226,0,0
16,-888.63,6,200,0.0269,0,0
17,-868.49,18,200,0.0269,0,0
18,-175.96,18,45,0.0240,1,1
19,-99.82,7,25,0.0265,1,1
20,-225.18,11,48,0.0305,1,1
21,-924.28,11,200,0.0274,0,0
22,-1103.79,17,200,0.0322,0,0
23,-171.51,9,35,0.0302,1,1
24,-706.31,4,200,0.0232,0,0
25,-791.88,19,200,0.0256,0,0
26,-849.78,7,200,0.0269,0,0
27,-91.09,12,26,0.0241,1,1
28,-924.65,8,200,0.0288,0,0
29,-788.02,11,200,0.0240,0,0
30,-745.26,10,200,0.0250,0,0
31,-646.39,8,200,0.0210,0,0
32,-51.67,16,24,0.0186,1,1
33,-923.92,13,200,0.0272,0,0
34,-966.85,8,200,0.0284,0,0
35,-55.25,7,23,0.0181,1,1
36,-806.52,9,200,0.0253,0,0
37,-77.62,8,25,0.0200,1,1
38,-111.91,10,31,0.0256,1,1
39,-708.00,10,200,0.0228,0,0
40,-73.72,9,200,0.0314,0,5
41,-755.02,7,200,0.0236,0,0
42,-846.13,9,200,0.0249,0,0
43,-92.15,8,200,0.0301,0,3
44,-105.61,8,23,0.0298,1,1
45,-42.28,6,11,0.0345,1,1
46,-12.07,4,4,0.0250,1,1
47,-71.76,9,24,0.0194,1,1
48,-707.65,7,200,0.0222,0,0
49,-851.74,6,200,0.0255,0,0
50,-799.78,11,200,0.0249,0,0
51,-642.52,7,200,0.0205,0,0
52,-857.26,8,200,0.0259,0,0
53,-79.87,11,26,0.0210,1,1
54,-98.51,14,31,0.0248,1,1
55,-620.73,10,200,0.0191,0,0
56,-49.93,5,10,0.0376,1,1
57,-789.24,6,200,0.0236,0,0
58,-110.94,7,43,0.0177,1,1
59,-78.58,14,200,0.0183,0,6
60,-744.13,8,200,0.0228,0,0
61,-242.46,6,68,0.0247,1,1
62,-748.96,11,200,0.0239,0,0
63,-92.17,12,200,0.0239,0,3
64,-794.65,11,200,0.0239,0,0
65,-774.40,4,200,0.0239,0,0
66,-714.69,6,200,0.0223,0,0
67,-721.74,7,200,0.0234,0,0
68,-680.78,4,200,0.0213,0,0
69,-808.69,24,200,0.0260,0,0
70,-97.87,14,29,0.0227,1,1
71,-63.72,6,30,0.0168,1,1
72,-718.94,6,200,0.0233,0,0
73,-774.11,6,200,0.0248,0,0
74,-698.69,8,200,0.0222,0,0
75,-679.46,11,200,0.0225,0,0
76,-26.04,9,14,0.0167,1,1
77,-123.67,12,25,0.0268,1,1
78,-116.36,26,44,0.0189,1,1
79,-217.10,12,55,0.0253,1,1
80,-127.08,5,39,0.0200,1,1
81,-109.24,5,28,0.0311,1,1
82,-824.87,7,200,0.0261,0,0
83,-45.23,8,13,0.0269,1,2
84,-788.86,5,200,0.0230,0,0
85,-781.30,16,200,0.0241,0,0
86,-795.87,7,200,0.0260,0,0
87,-42.40,7,22,0.0159,1,1
88,-818.82,17,200,0.0263,0,0
89,-868.02,9,200,0.0255,0,0
90,-93.04,11,23,0.0286,1,1
91,-731.36,7,200,0.0225,0,0
92,-768.55,7,200,0.0254,0,0
93,-757.16,5,200,0.0261,0,0
94,-113.71,7,200,0.0263,0,4
95,-674.72,14,200,0.0225,0,0
96,-113.53,16,34,0.0202,1,1
97,-723.10,8,200,0.0251,0,0
98,-89.30,16,21,0.0253,1,1
99,-611.24,6,200,0.0201,0,0
100,-751.05,8,200,0.0246,0,0
101,-793.96,4,200,0.0267,0,0
102,-155.66,8,40,0.0257,1,1
103,-54.34,6,200,0.0196,0,4
104,-748.78,4,200,0.0253,0,0
105,-795.99,9,200,0.0251,0,0
106,-1.51,10,14,0.0060,1,1
107,-80.79,10,200,0.0244,0,3
108,-69.86,8,200,0.0243,0,1
109,-756.06,6,200,0.0252,0,0
110,-89.42,7,50,0.0134,1,1
111,-730.97,5,200,0.0239,0,0
112,-43.64,4,15,0.0189,1,1
113,-684.09,10,200,0.0206,0,0
114,-708.61,6,200,0.0233,0,0
115,-771.45,5,200,0.0237,0,0
116,-731.87,10,200,0.0236,0,0
117,-240.61,7,70,0.0235,1,1
118,-718.62,5,200,0.0245,0,0
119,-87.32,9,38,0.0161,1,1
120,-44.34,7,17,0.0169,1,1
121,-741.08,11,200,0.0242,0,0
122,-668.09,10,200,0.0215,0,0
123,-96.24,9,23,0.0279,1,1
124,-800.47,11,200,0.0251,0,0
125,-719.73,17,200,0.0222,0,0
126,-83.71,6,31,0.0214,1,1
127,-25.98,7,200,0.0075,0,1
128,-628.74,11,200,0.0201,0,0
129,-89.66,9,27,0.0236,1,1
130,-705.53,4,200,0.0225,0,0
131,-43.03,7,25,0.0145,1,1
132,-771.01,12,200,0.0239,0,0
133,-777.52,5,200,0.0242,0,0
134,-748.90,31,200,0.0249,0,0
135,-754.44,7,200,0.0249,0,0
136,-72.47,14,23,0.0254,1,1
137,-895.70,10,200,0.0273,0,0
138,-767.17,8,200,0.0237,0,0
139,-710.67,5,200,0.0239,0,0
140,-664.55,7,200,0.0217,0,0
141,-703.07,4,200,0.0247,0,0
142,-786.67,12,200,0.0254,0,0
143,-774.76,6,200,0.0233,0,0
144,-740.66,10,200,0.0224,0,0
145,-605.69,11,200,0.0187,0,0
146,-66.09,9,33,0.0148,1,1
147,-734.66,9,200,0.0242,0,0
148,-111.49,11,32,0.0236,1,1
149,-51.65,5,200,0.0173,0,4
150,-193.83,12,35,0.0412,1,1
151,-788.99,21,200,0.0244,0,0
152,-802.94,10,200,0.0250,0,0
153,-803.38,15,200,0.0258,0,0
154,-813.51,8,200,0.0252,0,0
155,-844.43,4,200,0.0265,0,0
156,-788.54,7,200,0.0242,0,0
157,-805.38,13,200,0.0240,0,0
158,-664.57,12,200,0.0223,0,0
159,-106.75,7,25,0.0331,1,1
160,-781.90,6,200,0.0244,0,0
161,-721.28,10,200,0.0239,0,0
162,-88.70,5,200,0.0250,0,3
163,-83.85,7,28,0.0245,1,1
164,-814.61,8,200,0.0247,0,0
165,-754.73,7,200,0.0240,0,0
166,-858.19,18,200,0.0262,0,0
167,-44.86,11,200,0.0164,0,6
168,-751.05,4,200,0.0227,0,0
169,-745.53,8,200,0.0227,0,0
170,-853.99,11,200,0.0260,0,0
171,-571.70,10,200,0.0185,0,0
172,-836.32,5,200,0.0260,0,0
173,-731.17,5,200,0.0221,0,0
174,-770.45,6,200,0.0249,0,0
175,-722.84,9,200,0.0231,0,0
176,-881.69,13,200,0.0275,0,0
177,-882.16,9,200,0.0269,0,0
178,-85.55,18,200,0.0139,0,1
179,-767.69,7,200,0.0251,0,0
180,-45.15,20,24,0.0150,1,1
181,-740.71,4,200,0.0242,0,0
182,-796.37,17,200,0.0256,0,0
183,-690.19,10,200,0.0230,0,0
184,-126.35,18,200,0.0285,0,2
185,-62.94,9,27,0.0188,1,2
186,-783.09,11,200,0.0248,0,0
187,-26.65,14,200,0.0066,0,7
188,-677.81,15,200,0.0213,0,0
189,-719.42,4,200,0.0223,0,0
190,-675.97,14,200,0.0224,0,0
191,-194.13,5,46,0.0267,1,1
192,-750.71,8,200,0.0235,0,0
193,-760.62,9,200,0.0234,0,0
194,-66.28,8,27,0.0211,1,1
195,-82.82,7,22,0.0219,1,1
196,-19.16,12,29,0.0052,1,1
197,-789.90,27,200,0.0249,0,0
198,-713.95,11,200,0.0219,0,0
199,-719.39,6,200,0.0226,0,0
200,-746.74,18,200,0.0241,0,0
201,-617.43,5,200,0.0196,0,0
202,-842.28,11,200,0.0253,0,0
203,-743.08,10,200,0.0239,0,0
204,-763.04,8,200,0.0238,0,0
205,-752.53,8,200,0.0232,0,0
206,-55.80,18,38,0.0121,1,1
207,-731.34,18,200,0.0238,0,0
208,-789.13,5,200,0.0260,0,0
209,-695.37,9,200,0.0210,0,0
210,-762.42,8,200,0.0268,0,0
211,-693.19,7,200,0.0209,0,0
212,-605.66,13,200,0.0194,0,0
213,-698.95,14,200,0.0215,0,0
214,-752.99,6,200,0.0241,0,0
215,-851.94,8,200,0.0249,0,0
216,-641.28,7,200,0.0224,0,0
217,-81.33,13,200,0.0285,0,2
218,-812.59,13,200,0.0260,0,0
219,-27.27,4,4,0.0451,1,1
220,-663.60,18,200,0.0209,0,0
221,-79.42,7,200,0.0222,0,5
222,-783.72,7,200,0.0263,0,0
223,-824.92,8,200,0.0254,0,0
224,-55.07,8,200,0.0185,0,3
225,-679.05,4,200,0.0222,0,0
226,-813.62,10,200,0.0244,0,0
227,-65.05,7,13,0.0293,1,4
228,-91.44,9,41,0.0144,1,1
229,-70.20,9,200,0.0217,0,3
230,-56.85,8,14,0.0288,1,1
231,-806.39,9,200,0.0257,0,0
232,-151.80,10,52,0.0178,1,1
233,-784.17,7,200,0.0239,0,0
234,-685.68,9,200,0.0220,0,0
235,-836.23,4,200,0.0253,0,0
236,-846.33,10,200,0.0264,0,0
237,-748.58,14,200,0.0249,0,0
238,-897.90,8,200,0.0265,0,0
239,-611.01,8,200,0.0197,0,0
240,-728.85,4,200,0.0224,0,0
241,-803.20,8,200,0.0265,0,0
242,-693.95,5,200,0.0229,0,0
243,-732.09,5,200,0.0239,0,0
244,-716.09,8,200,0.0244,0,0
245,-771.44,4,200,0.0232,0,0
246,-762.65,6,200,0.0239,0,0
247,-141.09,12,50,0.0202,1,1
248,-89.58,7,30,0.0188,1,1
249,-720.11,7,200,0.0227,0,0
250,-877.05,6,200,0.0265,0,0
251,-23.04,11,23,0.0086,1,1
252,-762.18,7,200,0.0236,0,0
253,-96.35,6,37,0.0168,1,1
254,-795.79,8,200,0.0240,0,0
255,-831.83,8,200,0.0255,0,0
256,-58.26,12,200,0.0179,0,3
257,-860.19,10,200,0.0276,0,0
258,-47.03,7,200,0.0139,0,4
259,-764.53,12,200,0.0241,0,0
260,-772.16,15,200,0.0240,0,0
261,-48.66,7,200,0.0167,0,4
262,-786.06,14,200,0.0244,0,0
263,-854.78,11,200,0.0264,0,0
264,-883.00,5,200,0.0251,0,0
265,-90.48,5,27,0.0213,1,1
266,-778.77,9,200,0.0257,0,0
267,-862.09,10,200,0.0269,0,0
268,-836.33,8,200,0.0263,0,0
269,-29.02,7,15,0.0180,1,1
270,-752.88,10,200,0.0225,0,0
271,-766.73,8,200,0.0251,0,0
272,-746.80,6,200,0.0237,0,0
273,-741.13,8,200,0.0231,0,0
274,-50.30,8,24,0.0167,1,1
275,-854.00,10,200,0.0264,0,0
276,-796.91,12,200,0.0243,0,0
277,-777.19,8,200,0.0237,0,0
278,-870.35,4,200,0.0268,0,0
279,-700.96,9,200,0.0230,0,0
280,-105.53,6,200,0.0413,0,5
281,-874.40,7,200,0.0276,0,0
282,-807.70,7,200,0.0241,0,0
283,-876.63,10,200,0.0268,0,0
284,-871.32,11,200,0.0268,0,0
285,-773.46,5,200,0.0230,0,0
286,-763.19,10,200,0.0253,0,0
287,-636.64,7,200,0.0210,0,0
288,-98.50,23,43,0.0175,1,1
289,-868.00,6,200,0.0270,0,0
290,-801.12,5,200,0.0243,0,0
291,-851.56,4,200,0.0258,0,0
292,-742.41,8,200,0.0233,0,0
293,-736.07,16,200,0.0217,0,0
294,-788.91,8,200,0.0233,0,0
295,-948.95,15,200,0.0284,0,0
296,-709.96,4,200,0.0230,0,0
297,-873.07,5,200,0.0273,0,0
298,-928.83,9,200,0.0309,0,0
299,-772.69,6,200,0.0231,0,0
300,-853.59,4,200,0.0248,0,0
301,-813.82,5,200,0.0243,0,0
302,-889.39,10,200,0.0271,0,0
303,-779.37,6,200,0.0246,0,0
304,-783.81,5,200,0.0243,0,0
305,-845.59,18,200,0.0250,0,0
306,-818.05,13,200,0.0247,0,0
307,-110.20,14,200,0.0213,0,3
308,-53.05,10,29,0.0137,1,1
309,-868.32,7,200,0.0274,0,0
310,-766.07,7,200,0.0223,0,0
311,-758.17,5,200,0.0232,0,0
312,-781.30,13,200,0.0261,0,0
313,-838.16,9,200,0.0264,0,0
314,-785.25,21,200,0.0256,0,0
315,-879.93,9,200,0.0271,0,0
316,-844.67,8,200,0.0260,0,0
317,-88.45,10,33,0.0200,1,1
318,-872.42,14,200,0.0245,0,0
319,-820.09,7,200,0.0245,0,0
320,-734.14,6,200,0.0224,0,0
321,-771.19,22,200,0.0228,0,0
322,-871.47,15,200,0.0262,0,0
323,-698.96,9,200,0.0225,0,0
324,-81.42,9,200,0.0241,0,4
325,-837.12,7,200,0.0267,0,0
