episode,reward,mttd,mttr,fpr,csr,compromised
1,-197.70,6,56,6.4242,1,1
2,-78.84,6,23,6.5000,1,1
3,-105.65,18,31,7.2500,1,1
4,-92.51,5,200,5.0000,0,6
5,-123.39,8,36,7.3333,1,1
6,-143.05,14,38,4.5143,1,1
7,-148.81,10,42,7.9500,1,2
8,-38.00,200,200,4.0000,0,7
9,-35.05,8,16,8.4000,1,1
10,-91.32,11,43,4.1154,1,1
11,-197.21,52,63,5.8611,1,1
12,-673.41,5,200,5.5161,0,0
13,-173.39,11,56,4.5750,1,1
14,-121.07,8,42,5.9545,1,1
15,-113.56,16,42,5.1200,1,1
16,-270.88,4,67,6.0000,1,1
17,-131.05,12,40,5.3846,1,1
18,-223.13,6,69,6.2632,1,1
19,-152.41,11,53,5.0606,1,1
20,-77.04,5,26,4.5789,1,1
21,-133.09,8,43,6.9524,1,1
22,-213.69,28,75,5.5500,1,1
23,-649.47,10,200,4.9318,0,0
24,-620.98,13,200,4.7068,0,0
25,-184.93,7,66,4.7317,1,1
26,-165.97,11,65,4.6154,1,1
27,-16.63,5,12,5.4000,1,2
28,-666.76,12,200,5.2891,0,0
29,-94.80,7,200,10.8750,0,3
30,-177.15,12,60,4.3953,1,1
31,-138.57,5,42,5.6923,1,1
32,-65.37,7,22,13.0000,1,1
33,-59.02,10,26,4.1176,1,3
34,-83.33,8,200,9.5000,0,7
35,-126.03,12,48,4.2500,1,1
36,-672.35,12,200,5.5161,0,0
37,-6.82,4,4,5.6667,1,1
38,-87.98,7,200,8.8889,0,4
39,-133.68,19,44,5.3214,1,1
40,-140.26,13,40,5.9231,1,1
41,-309.01,40,97,6.0392,1,1
42,-51.17,12,20,11.8000,1,2
43,-163.40,27,54,6.5769,1,1
44,-143.06,21,52,4.6000,1,1
45,-66.27,10,200,8.2857,0,6
46,-147.99,14,55,4.3514,1,1
47,-80.82,9,28,6.7143,1,1
48,-148.97,9,45,7.2273,1,1
49,-256.79,8,74,6.3902,1,1
50,-127.08,11,41,5.1481,1,2
51,-80.91,11,26,6.7143,1,1
52,-87.95,20,200,5.3333,0,4
53,-89.12,9,200,9.4444,0,3
54,-123.68,12,50,5.0000,1,1
55,-115.05,7,43,5.2800,1,1
56,-653.64,8,200,4.4662,0,0
57,-187.53,26,73,4.6279,1,1
58,-90.59,15,43,3.6786,1,1
59,-128.04,4,45,6.9000,1,1
60,-81.74,6,32,4.5714,1,1
61,-40.90,11,200,4.0000,0,5
62,-47.06,8,200,4.1000,0,3
63,-292.99,12,105,4.1081,1,1
64,-80.03,8,36,6.7857,1,1
65,-558.66,15,200,3.9929,0,0
66,-106.14,11,47,3.5000,1,1
67,-167.08,13,66,3.3774,1,1
68,-110.55,15,49,4.4286,1,1
69,-45.92,6,200,5.5714,0,5
