episode,reward,mttd,mttr,fpr,csr,compromised
1,-139.85,8,28,0.0280,1,1
2,-64.02,6,17,0.0238,1,1
3,-902.05,10,200,0.0240,0,0
4,-104.57,6,25,0.0246,1,2
5,-147.27,7,38,0.0235,1,1
6,-17.93,5,7,0.0206,1,3
7,-129.46,15,31,0.0243,1,1
8,-125.70,11,200,0.0271,0,2
9,-166.69,6,33,0.0292,1,2
10,-877.60,6,200,0.0236,0,0
11,-41.38,11,11,0.0272,1,1
12,-23.32,8,9,0.0209,1,2
13,-207.94,7,200,0.0087,0,0
14,-38.63,6,200,0.0085,0,5
15,-145.25,13,200,0.0066,0,1
16,-36.06,24,61,0.0070,1,1
17,-55.46,9,94,0.0053,1,1
18,-43.86,41,111,0.0037,1,1
19,-59.92,8,134,0.0046,1,1
20,-129.27,14,200,0.0051,0,1
21,-66.77,17,200,0.0051,0,5
22,-36.18,11,96,0.0051,1,2
23,-116.91,12,200,0.0051,0,1
24,-37.83,21,108,0.0047,1,1
25,-33.33,14,96,0.0033,1,2
26,-65.37,81,148,0.0043,1,4
27,-10.73,15,41,0.0046,1,3
28,-57.68,50,151,0.0039,1,1
29,-13.26,6,79,0.0027,1,2
30,-39.05,6,131,0.0036,1,2
31,-27.68,29,200,0.0032,0,6
32,-49.00,17,120,0.0046,1,2
33,-46.08,19,105,0.0047,1,3
34,-45.37,140,140,0.0034,1,1
35,-13.96,23,62,0.0026,1,3
36,-31.65,105,105,0.0033,1,1
37,-12.89,14,73,0.0027,1,1
38,-68.70,41,192,0.0038,1,4
39,-26.40,17,89,0.0034,1,3
40,-50.28,6,109,0.0040,1,3
41,-2.35,23,45,0.0022,1,4
42,-42.46,19,135,0.0033,1,1
43,-20.33,200,200,0.0054,0,6
44,-4.58,15,52,0.0030,1,3
45,-36.50,29,114,0.0039,1,1
46,-19.21,18,104,0.0028,1,2
47,-89.99,39,200,0.0040,0,1
48,-72.08,17,200,0.0028,0,1
49,-33.71,12,104,0.0041,1,3
50,-66.59,31,200,0.0034,0,3
51,-42.08,85,109,0.0043,1,2
52,-35.85,28,128,0.0022,1,3
53,-6.07,14,60,0.0029,1,1
54,-4.35,17,55,0.0024,1,3
55,-19.05,40,59,0.0035,1,2
56,-68.70,11,190,0.0029,1,3
57,-70.40,18,200,0.0026,0,2
58,-39.31,14,200,0.0032,0,3
59,-50.48,11,166,0.0025,1,2
60,-23.74,17,102,0.0029,1,4
61,-62.24,24,200,0.0023,0,2
62,-65.14,199,200,0.0032,1,1
63,-39.01,76,163,0.0023,1,4
64,-20.29,17,113,0.0021,1,1
65,-19.72,41,120,0.0023,1,3
66,-56.31,10,200,0.0022,0,4
67,-35.89,43,167,0.0026,1,2
68,-18.95,25,102,0.0024,1,4
69,-40.60,93,145,0.0027,1,3
70,3.23,36,39,0.0012,1,3
71,-26.47,20,107,0.0025,1,3
72,-54.97,14,200,0.0019,0,4
73,-30.68,15,125,0.0022,1,2
74,-12.99,25,118,0.0020,1,2
75,-49.79,27,200,0.0026,0,1
76,-13.13,98,98,0.0023,1,1
77,-19.20,6,102,0.0020,1,3
78,-4.76,10,47,0.0028,1,5
79,-23.88,15,124,0.0014,1,4
80,-16.89,28,61,0.0040,1,4
81,-32.99,6,169,0.0021,1,4
82,-8.79,26,49,0.0027,1,4
83,-55.68,6,142,0.0036,1,2
84,-5.20,7,72,0.0016,1,4
85,-43.23,69,160,0.0026,1,2
86,-11.28,12,200,0.0006,0,3
87,-42.21,13,200,0.0012,0,3
88,-51.43,7,200,0.0018,0,4
89,-4.12,12,68,0.0020,1,5
90,-51.16,7,200,0.0021,0,5
91,-28.68,9,135,0.0022,1,3
92,-51.74,13,200,0.0013,0,1
93,-21.32,7,103,0.0017,1,1
