episode,reward,mttd,mttr,fpr,csr,compromised
1,-210.21,10,37,0.0317,1,1
2,-115.54,7,22,0.0306,1,1
3,-149.78,5,38,0.0236,1,1
4,-97.63,7,26,0.0232,1,2
5,-205.29,8,39,0.0295,1,1
6,-230.31,13,43,0.0308,1,1
7,-112.31,7,28,0.0254,1,1
8,-63.54,9,15,0.0265,1,2
9,-106.85,6,22,0.0284,1,1
10,-46.18,10,11,0.0274,1,2
11,-894.21,7,200,0.0236,0,0
12,-65.49,6,15,0.0273,1,3
13,-592.96,6,200,0.0180,0,0
14,0.77,5,5,0.0095,1,1
15,-145.19,21,200,0.0066,0,1
16,-114.13,10,179,0.0065,1,1
17,-100.36,125,200,0.0043,0,1
18,-58.85,15,143,0.0039,1,1
19,-76.53,42,126,0.0063,1,1
20,-49.95,25,134,0.0042,1,1
21,-23.68,37,57,0.0051,1,3
22,-15.10,11,200,0.0045,0,6
23,-60.04,24,116,0.0058,1,1
24,-52.37,8,131,0.0045,1,3
25,-56.90,7,106,0.0062,1,3
26,-87.33,62,200,0.0033,0,1
27,-55.09,35,95,0.0051,1,2
28,1.60,21,24,0.0025,1,3
29,-61.93,15,146,0.0043,1,2
30,-87.23,13,200,0.0037,0,3
31,-89.72,8,195,0.0047,1,1
32,-90.19,53,200,0.0045,0,1
33,-88.78,18,200,0.0042,0,2
34,-19.05,32,78,0.0027,1,3
35,8.71,4,4,0.0000,1,1
36,-8.89,54,54,0.0023,1,1
37,-15.94,44,65,0.0039,1,3
38,-58.72,27,117,0.0054,1,3
39,-3.24,13,31,0.0036,1,3
40,-36.81,19,109,0.0042,1,3
41,-92.57,21,200,0.0045,0,3
42,-15.05,7,43,0.0047,1,1
43,-51.84,9,194,0.0025,1,4
44,-41.53,25,121,0.0029,1,1
45,-105.84,25,200,0.0046,0,2
46,-39.96,40,122,0.0035,1,3
47,6.82,4,4,0.0047,1,1
48,-93.81,36,200,0.0041,0,2
49,-69.73,24,181,0.0043,1,2
50,-35.99,23,200,0.0027,0,6
51,-28.59,12,97,0.0038,1,2
52,2.51,12,16,0.0071,1,2
53,-14.69,200,200,0.0020,0,6
54,-26.50,15,82,0.0030,1,2
55,-16.56,39,109,0.0012,1,2
56,-24.81,34,71,0.0043,1,3
57,-38.17,66,200,0.0028,0,4
58,-81.02,10,200,0.0039,0,2
59,-41.66,33,122,0.0037,1,1
60,-29.94,27,115,0.0027,1,4
61,-33.08,16,105,0.0038,1,5
62,-86.29,18,200,0.0039,0,3
63,-32.04,51,165,0.0015,1,4
64,-30.94,72,104,0.0037,1,3
65,-21.64,7,200,0.0025,0,3
66,-11.57,5,200,0.0009,0,8
67,-18.82,19,76,0.0034,1,3
68,-54.76,8,200,0.0039,0,3
69,-60.40,16,200,0.0024,0,1
70,-11.45,200,200,0.0015,0,6
71,-30.52,17,100,0.0033,1,2
72,-6.28,8,61,0.0026,1,2
73,-25.23,25,83,0.0040,1,3
74,-32.58,13,133,0.0022,1,3
75,-5.10,13,31,0.0032,1,3
76,-59.52,10,200,0.0022,0,1
77,10.23,8,9,0.0011,1,2
78,-56.72,42,200,0.0022,0,2
79,-69.86,24,200,0.0022,0,2
80,-69.19,5,200,0.0031,0,1
81,-52.51,25,178,0.0020,1,1
82,-14.83,79,86,0.0009,1,2
83,-46.15,180,180,0.0022,1,1
84,-35.37,15,157,0.0028,1,1
85,-47.84,21,177,0.0024,1,3
86,-6.75,20,59,0.0032,1,2
87,-22.42,13,112,0.0021,1,5
88,-51.51,19,200,0.0018,0,4
89,1.88,13,55,0.0016,1,3
90,-33.24,58,154,0.0023,1,1
91,-26.20,125,130,0.0017,1,2
92,-19.83,42,103,0.0021,1,4
93,-49.39,13,200,0.0019,0,4
94,7.94,17,17,0.0022,1,2
95,-28.02,9,142,0.0020,1,4
96,-1.22,8,11,0.0067,1,2
97,-10.11,10,118,0.0016,1,3
98,-17.33,20,139,0.0014,1,3
99,-9.76,8,200,0.0030,0,4
100,-44.51,5,200,0.0015,0,3
101,-6.49,13,66,0.0009,1,3
102,-39.21,52,200,0.0018,0,4
103,-26.91,14,200,0.0113,0,7
104,-34.68,11,149,0.0018,1,2
105,-13.86,44,115,0.0019,1,2
106,-17.63,8,67,0.0042,1,5
107,-46.45,14,200,0.0012,0,3
108,-41.06,14,200,0.0018,0,3
109,-18.56,8,139,0.0012,1,5
110,-15.00,9,79,0.0019,1,3
111,-4.10,34,79,0.0016,1,4
112,-24.00,12,150,0.0016,1,2
113,-23.12,8,74,0.0032,1,3
114,-20.72,5,60,0.0048,1,4
115,-37.26,9,200,0.0017,0,3
116,-34.30,135,200,0.0015,0,3
117,-42.37,37,200,0.0009,0,3
118,-28.15,139,165,0.0011,1,3
119,-18.44,10,123,0.0023,1,5
120,-32.13,11,137,0.0026,1,4
121,-31.86,39,200,0.0019,0,3
122,-11.47,12,109,0.0016,1,5
123,-51.01,56,200,0.0022,0,4
124,-35.27,9,151,0.0032,1,5
125,-56.54,31,200,0.0028,0,3
126,-23.62,25,138,0.0011,1,3
127,-34.12,8,200,0.0015,0,4
128,-29.72,10,154,0.0016,1,2
129,-57.51,135,200,0.0016,0,3
130,-17.35,11,115,0.0017,1,3
131,-20.74,65,90,0.0031,1,2
132,-2.26,68,78,0.0012,1,2
133,-0.61,30,42,0.0019,1,2
134,-4.23,36,53,0.0013,1,2
135,-39.29,13,200,0.0014,0,1
136,-34.35,14,200,0.0012,0,3
137,-7.42,33,66,0.0017,1,2
138,-54.11,27,200,0.0014,0,5
139,-17.57,7,120,0.0018,1,4
140,-44.52,35,200,0.0018,0,4
141,-46.81,34,200,0.0012,0,3
142,-42.02,58,200,0.0016,0,3
143,-53.02,15,200,0.0020,0,5
144,-49.13,12,200,0.0010,0,4
145,-19.83,44,44,0.0063,1,1
146,-40.88,13,200,0.0017,0,5
147,-10.30,37,72,0.0018,1,2
148,-56.03,156,196,0.0032,1,2
149,-19.92,10,200,0.0094,0,7
150,-38.65,18,200,0.0023,0,4
151,-39.75,10,200,0.0015,0,5
152,-46.12,32,200,0.0028,0,4
153,-37.28,8,120,0.0032,1,4
154,-32.68,19,192,0.0017,1,4
155,-20.53,27,114,0.0040,1,6
156,-40.48,36,200,0.0012,0,5
157,-9.48,14,99,0.0014,1,4
158,-39.13,20,200,0.0015,0,3
159,-44.34,11,200,0.0022,0,5
160,-23.92,18,113,0.0027,1,3
161,-18.65,17,146,0.0011,1,4
162,-76.82,16,179,0.0042,1,5
163,-16.08,23,27,0.0099,1,3
164,-51.60,33,200,0.0022,0,4
165,10.15,8,9,0.0033,1,3
166,-62.28,15,146,0.0051,1,4
167,-31.46,10,200,0.0141,0,5
168,-102.65,19,200,0.0058,0,5
169,-25.54,12,51,0.0062,1,2
170,-49.34,11,59,0.0121,1,3
171,-10.00,22,47,0.0042,1,3
172,-117.43,17,97,0.0141,1,3
173,-50.52,15,83,0.0085,1,5
174,-101.90,28,153,0.0074,1,3
175,-40.47,10,85,0.0072,1,3
176,-40.63,45,59,0.0106,1,3
177,-11.83,10,200,0.0007,0,8
178,-72.18,57,83,0.0108,1,2
179,-29.04,15,72,0.0058,1,4
180,-106.12,17,143,0.0088,1,4
181,-146.27,9,200,0.0079,0,5
182,-56.52,33,100,0.0072,1,3
183,-29.41,5,43,0.0111,1,5
184,-83.68,29,98,0.0104,1,3
185,-36.41,18,31,0.0154,1,3
186,-106.28,14,104,0.0129,1,6
187,-37.87,32,48,0.0120,1,2
188,-37.62,29,45,0.0111,1,3
189,-126.40,21,147,0.0097,1,5
190,-143.20,49,144,0.0109,1,4
191,-39.62,27,76,0.0065,1,4
192,-117.12,6,103,0.0154,1,2
193,-43.39,11,44,0.0130,1,3
194,-41.67,15,63,0.0096,1,5
195,-51.42,5,46,0.0136,1,3
