episode,reward,mttd,mttr,fpr,csr,compromised
1,-281.51,62,89,7.0714,1,1
2,-189.31,22,65,5.6667,1,2
3,-714.70,18,200,5.8374,0,0
4,-202.38,7,64,5.0238,1,1
5,-52.52,9,21,5.0000,1,4
6,-141.58,9,47,5.4138,1,1
7,-144.02,13,45,6.0000,1,1
8,-168.20,16,50,6.1034,1,1
9,-90.66,6,23,11.2222,1,2
10,-113.82,14,51,4.8462,1,2
11,-146.32,9,52,4.2368,1,1
12,-87.52,8,34,4.3043,1,1
13,-131.24,13,43,5.4074,1,1
14,-642.91,10,200,4.6715,0,0
15,-124.60,14,47,5.7500,1,1
16,-91.97,4,42,4.2800,1,1
17,-280.53,15,87,4.7377,1,1
18,-477.87,8,150,4.9596,1,1
19,-100.52,11,28,8.5385,1,1
20,-117.94,29,34,6.3500,1,2
21,-46.87,8,28,4.6154,1,1
22,-628.00,9,200,4.2432,0,0
23,-165.11,16,58,5.3030,1,2
24,-90.30,11,30,6.9333,1,1
25,-635.26,7,200,5.3697,0,0
26,-55.07,11,20,6.0000,1,1
27,-80.28,18,34,4.5714,1,1
28,-101.69,7,32,4.3462,1,2
29,-235.98,13,78,4.2931,1,1
30,-96.31,7,32,5.4500,1,1
31,-70.31,9,28,6.2308,1,2
32,-668.89,15,200,5.2248,0,0
33,-33.62,15,15,3.8182,1,1
34,-38.50,8,12,13.2500,1,1
35,-67.33,5,31,3.4348,1,2
36,-77.58,6,37,5.6250,1,2
37,-173.81,12,53,5.9032,1,1
38,-194.52,19,61,5.8000,1,1
39,-681.93,11,200,4.8696,0,0
40,-86.99,12,200,4.8824,0,5
41,-145.57,11,53,4.8125,1,1
42,-48.76,7,21,5.7273,1,4
43,-201.50,12,76,4.0784,1,1
44,-214.50,8,71,5.2791,1,1
45,-160.11,11,45,7.9091,1,2
46,-653.06,20,200,5.8158,0,0
47,-112.16,6,39,4.5769,1,1
48,-212.98,8,70,5.3256,1,1
49,-104.09,7,43,3.9655,1,1
50,-127.12,7,44,5.5200,1,1
51,-95.02,13,39,5.7222,1,1
52,-151.02,15,52,5.7500,1,1
53,-108.74,11,45,4.5185,1,1
54,-172.88,18,54,5.2500,1,2
55,-150.35,4,58,4.2973,1,1
56,-162.32,9,58,4.4250,1,1
57,-467.49,11,200,3.9833,0,0
58,-507.36,12,200,4.0154,0,0
59,-99.62,27,30,6.1765,1,1
60,-115.13,9,65,2.5098,1,1
61,-63.83,7,29,3.8000,1,1
62,-456.62,22,200,3.6016,0,0
63,-75.39,4,38,3.6957,1,1
64,-136.76,25,63,4.2353,1,1
65,-70.14,13,30,4.6667,1,2
66,-36.72,13,200,3.8750,0,6
67,-83.66,9,41,3.7917,1,1
68,-33.00,200,200,2.6667,0,6
69,-99.91,7,55,3.3824,1,1
70,-362.97,7,200,2.7576,0,0
71,-356.61,15,200,2.6692,0,0
72,-116.06,5,70,3.0976,1,1
73,-111.13,7,62,2.9750,1,1
74,-70.29,9,54,2.8276,1,1
75,-168.26,67,115,2.8689,1,2
76,-135.21,37,113,2.1268,1,1
77,-42.82,10,45,1.5938,1,2
78,-277.85,16,200,1.9400,0,0
79,-10.17,15,23,1.3529,1,2
80,-64.73,6,43,2.9600,1,1
81,-68.65,11,63,2.5938,1,1
82,-68.35,7,52,2.3333,1,1
83,-42.74,13,29,3.8571,1,4
84,-68.50,24,57,2.6897,1,1
85,-48.36,13,200,2.6471,0,2
86,-74.28,7,37,3.1154,1,2
87,-316.04,7,200,2.2397,0,0
88,-15.56,4,17,2.3636,1,1
89,-129.58,11,79,2.4821,1,1
90,-57.67,7,56,2.0303,1,1
91,-52.06,18,200,3.2143,0,4
92,-80.18,20,53,3.0000,1,1
93,-100.13,21,73,2.4565,1,1
94,-22.62,17,17,3.7500,1,1
95,-118.34,11,87,1.8286,1,1
96,-58.68,5,61,1.8158,1,2
97,-19.72,5,200,1.4444,0,3
98,-73.10,16,63,2.2051,1,1
99,-304.12,10,200,2.3615,0,0
100,-91.70,12,72,2.1600,1,2
101,-215.00,11,200,1.8347,0,1
102,-29.44,12,200,1.9091,0,6
103,-262.92,21,200,1.8768,0,0
104,-58.18,9,38,2.7600,1,1
105,-217.43,8,200,1.7407,0,0
106,-104.03,11,102,2.0000,1,1
107,-221.86,44,200,1.9076,0,0
108,-94.04,12,98,1.6885,1,1
109,-64.09,7,62,1.6667,1,1
110,-239.78,42,200,1.7222,0,0
111,-46.49,25,39,2.3750,1,1
112,-230.38,36,200,1.7879,0,0
113,-29.92,6,24,2.6250,1,1
114,-244.21,7,200,2.0000,0,0
115,-223.52,13,200,1.7500,0,0
116,-37.10,30,49,1.4194,1,3
117,-52.80,17,57,2.4138,1,1
118,-252.42,9,200,2.0859,0,0
119,-118.95,24,86,2.2000,1,1
120,-24.11,13,47,1.5600,1,1
121,-28.37,33,35,1.4000,1,1
122,-51.42,11,47,1.9394,1,1
123,-131.38,50,106,2.2090,1,1
124,-26.62,9,200,3.8000,0,3
125,-19.99,11,200,1.4000,0,5
126,-286.06,28,200,2.2403,0,0
127,-51.02,21,59,1.8485,1,1
128,-248.07,23,200,2.1513,0,0
129,-33.52,13,200,3.1429,0,4
130,-20.06,13,26,4.2500,1,4
131,-80.41,35,84,2.4872,1,1
