Device: mps, Seed: 123, Workers: 4
torch.compile: enabled for SC (aot_eager)
Mixed precision: enabled (torch.float16)
Replay buffer: prioritized (standard)
Starting training: 10000 episodes, K=5, workers=4
============================================================
Episode    100 | Avg Reward:  -136.25 | MTTD:   9 | MTTR:  46 | FPR: 0.018 | CSR: 1 | 2.7 ep/s | ETA: 62m
Episode    200 | Avg Reward:   -76.47 | MTTD:   9 | MTTR:  42 | FPR: 0.010 | CSR: 1 | 3.3 ep/s | ETA: 49m
Episode    300 | Avg Reward:   -92.85 | MTTD:  23 | MTTR:  47 | FPR: 0.013 | CSR: 1 | 3.7 ep/s | ETA: 44m
Episode    400 | Avg Reward:   -95.86 | MTTD:  11 | MTTR:  27 | FPR: 0.012 | CSR: 1 | 3.7 ep/s | ETA: 44m
Episode    500 | Avg Reward:   -66.72 | MTTD:   7 | MTTR:  26 | FPR: 0.013 | CSR: 1 | 4.1 ep/s | ETA: 39m
Episode    600 | Avg Reward:   -82.48 | MTTD:   6 | MTTR:  20 | FPR: 0.016 | CSR: 1 | 4.2 ep/s | ETA: 37m
Episode    700 | Avg Reward:   -80.28 | MTTD:  14 | MTTR:  25 | FPR: 0.017 | CSR: 1 | 4.5 ep/s | ETA: 35m
Episode    800 | Avg Reward:   -82.39 | MTTD:  18 | MTTR: 101 | FPR: 0.015 | CSR: 1 | 4.5 ep/s | ETA: 34m
Episode    900 | Avg Reward:   -90.44 | MTTD:   4 | MTTR:  11 | FPR: 0.019 | CSR: 1 | 4.5 ep/s | ETA: 34m
Episode   1000 | Avg Reward:   -81.12 | MTTD:  12 | MTTR:  30 | FPR: 0.018 | CSR: 1 | 4.7 ep/s | ETA: 32m
Episode   1100 | Avg Reward:   -86.29 | MTTD:   4 | MTTR:   4 | FPR: 0.013 | CSR: 1 | 4.8 ep/s | ETA: 31m
Episode   1200 | Avg Reward:   -93.80 | MTTD:   4 | MTTR:   5 | FPR: 0.026 | CSR: 1 | 4.8 ep/s | ETA: 31m
Episode   1300 | Avg Reward:   -70.99 | MTTD:   8 | MTTR:  26 | FPR: 0.014 | CSR: 1 | 4.7 ep/s | ETA: 31m
Episode   1400 | Avg Reward:   -94.87 | MTTD:  14 | MTTR:  34 | FPR: 0.011 | CSR: 1 | 4.7 ep/s | ETA: 31m
Episode   1500 | Avg Reward:   -82.78 | MTTD:  16 | MTTR:  42 | FPR: 0.013 | CSR: 1 | 4.7 ep/s | ETA: 30m
Episode   1600 | Avg Reward:   -85.98 | MTTD:  11 | MTTR:  49 | FPR: 0.010 | CSR: 1 | 4.8 ep/s | ETA: 29m
Episode   1700 | Avg Reward:   -79.99 | MTTD:  17 | MTTR:  19 | FPR: 0.010 | CSR: 1 | 4.8 ep/s | ETA: 29m
Episode   1800 | Avg Reward:   -81.32 | MTTD:  35 | MTTR:  55 | FPR: 0.012 | CSR: 1 | 4.8 ep/s | ETA: 28m
Episode   1900 | Avg Reward:   -88.58 | MTTD:  20 | MTTR:  52 | FPR: 0.017 | CSR: 1 | 4.7 ep/s | ETA: 28m
Episode   2000 | Avg Reward:   -72.32 | MTTD:   5 | MTTR:  24 | FPR: 0.010 | CSR: 1 | 4.7 ep/s | ETA: 28m
Episode   2100 | Avg Reward:   -72.46 | MTTD:   7 | MTTR:  45 | FPR: 0.013 | CSR: 1 | 4.8 ep/s | ETA: 27m
Episode   2200 | Avg Reward:   -84.76 | MTTD:  16 | MTTR: 200 | FPR: 0.009 | CSR: 0 | 4.8 ep/s | ETA: 27m
Episode   2300 | Avg Reward:   -73.25 | MTTD:  17 | MTTR:  30 | FPR: 0.009 | CSR: 1 | 4.7 ep/s | ETA: 27m
Episode   2400 | Avg Reward:   -75.86 | MTTD:  16 | MTTR:  89 | FPR: 0.009 | CSR: 1 | 4.7 ep/s | ETA: 27m
Episode   2500 | Avg Reward:   -66.97 | MTTD:  12 | MTTR: 193 | FPR: 0.009 | CSR: 1 | 4.6 ep/s | ETA: 27m
Episode   2600 | Avg Reward:   -64.42 | MTTD:   6 | MTTR: 200 | FPR: 0.007 | CSR: 0 | 4.5 ep/s | ETA: 27m
Episode   2700 | Avg Reward:   -51.75 | MTTD:  10 | MTTR:  88 | FPR: 0.006 | CSR: 1 | 4.5 ep/s | ETA: 27m
Episode   2800 | Avg Reward:   -46.54 | MTTD:  11 | MTTR:  36 | FPR: 0.005 | CSR: 1 | 4.4 ep/s | ETA: 27m
Episode   2900 | Avg Reward:   -47.56 | MTTD:  22 | MTTR:  28 | FPR: 0.007 | CSR: 1 | 4.2 ep/s | ETA: 28m
Episode   3000 | Avg Reward:   -33.68 | MTTD:  18 | MTTR: 159 | FPR: 0.003 | CSR: 1 | 4.1 ep/s | ETA: 28m
Episode   3100 | Avg Reward:   -31.21 | MTTD:  27 | MTTR:  50 | FPR: 0.003 | CSR: 1 | 4.1 ep/s | ETA: 28m
Episode   3200 | Avg Reward:   -27.22 | MTTD:  12 | MTTR: 105 | FPR: 0.004 | CSR: 1 | 4.1 ep/s | ETA: 28m
Episode   3300 | Avg Reward:   -23.54 | MTTD:  51 | MTTR: 102 | FPR: 0.003 | CSR: 1 | 4.1 ep/s | ETA: 27m
Episode   3400 | Avg Reward:   -19.28 | MTTD:  28 | MTTR:  49 | FPR: 0.001 | CSR: 1 | 4.1 ep/s | ETA: 27m
Episode   3500 | Avg Reward:   -19.80 | MTTD:   7 | MTTR:  77 | FPR: 0.004 | CSR: 1 | 4.1 ep/s | ETA: 27m
Episode   3600 | Avg Reward:   -12.97 | MTTD:  10 | MTTR:  39 | FPR: 0.002 | CSR: 1 | 4.1 ep/s | ETA: 26m
Episode   3700 | Avg Reward:   -11.72 | MTTD:  10 | MTTR: 130 | FPR: 0.002 | CSR: 1 | 4.0 ep/s | ETA: 26m
Episode   3800 | Avg Reward:    -9.10 | MTTD:   9 | MTTR:  50 | FPR: 0.002 | CSR: 1 | 4.1 ep/s | ETA: 25m
Episode   3900 | Avg Reward:   -11.40 | MTTD:  17 | MTTR:  93 | FPR: 0.002 | CSR: 1 | 4.1 ep/s | ETA: 25m
Episode   4000 | Avg Reward:    -8.12 | MTTD:  21 | MTTR: 200 | FPR: 0.003 | CSR: 0 | 4.1 ep/s | ETA: 24m
Episode   4100 | Avg Reward:    -8.13 | MTTD:   8 | MTTR:  30 | FPR: 0.005 | CSR: 1 | 4.1 ep/s | ETA: 24m
Episode   4200 | Avg Reward:    -6.25 | MTTD:  22 | MTTR: 105 | FPR: 0.002 | CSR: 1 | 4.1 ep/s | ETA: 24m
Episode   4300 | Avg Reward:    -7.14 | MTTD:  26 | MTTR: 103 | FPR: 0.002 | CSR: 1 | 4.1 ep/s | ETA: 23m
Episode   4400 | Avg Reward:    -5.26 | MTTD:  44 | MTTR: 200 | FPR: 0.001 | CSR: 0 | 4.1 ep/s | ETA: 23m
Episode   4500 | Avg Reward:    -4.36 | MTTD:  37 | MTTR:  97 | FPR: 0.001 | CSR: 1 | 4.1 ep/s | ETA: 22m
Episode   4600 | Avg Reward:    -4.42 | MTTD:  57 | MTTR:  66 | FPR: 0.001 | CSR: 1 | 4.1 ep/s | ETA: 22m
Episode   4700 | Avg Reward:    -1.66 | MTTD:  24 | MTTR:  37 | FPR: 0.001 | CSR: 1 | 4.1 ep/s | ETA: 22m
Episode   4800 | Avg Reward:    -0.85 | MTTD:   4 | MTTR:  84 | FPR: 0.002 | CSR: 1 | 4.0 ep/s | ETA: 22m
Episode   4900 | Avg Reward:    -1.13 | MTTD: 173 | MTTR: 200 | FPR: 0.003 | CSR: 0 | 4.0 ep/s | ETA: 21m
Episode   5000 | Avg Reward:    -2.13 | MTTD:  53 | MTTR:  60 | FPR: 0.001 | CSR: 1 | 4.0 ep/s | ETA: 21m
Episode   5100 | Avg Reward:     0.35 | MTTD:  24 | MTTR: 200 | FPR: 0.001 | CSR: 0 | 4.0 ep/s | ETA: 21m
Episode   5200 | Avg Reward:    -0.21 | MTTD:  14 | MTTR: 200 | FPR: 0.001 | CSR: 0 | 3.9 ep/s | ETA: 21m
Episode   5300 | Avg Reward:     2.88 | MTTD:  15 | MTTR: 121 | FPR: 0.001 | CSR: 1 | 3.8 ep/s | ETA: 21m
Episode   5400 | Avg Reward:     1.72 | MTTD:  66 | MTTR: 200 | FPR: 0.001 | CSR: 0 | 3.6 ep/s | ETA: 21m
Episode   5500 | Avg Reward:     2.16 | MTTD:  13 | MTTR: 200 | FPR: 0.001 | CSR: 0 | 3.6 ep/s | ETA: 21m
Episode   5600 | Avg Reward:     3.16 | MTTD:   5 | MTTR:   5 | FPR: 0.000 | CSR: 1 | 3.6 ep/s | ETA: 20m
Episode   5700 | Avg Reward:     3.10 | MTTD:  53 | MTTR: 102 | FPR: 0.001 | CSR: 1 | 3.6 ep/s | ETA: 20m
Episode   5800 | Avg Reward:     0.68 | MTTD:  74 | MTTR:  75 | FPR: 0.001 | CSR: 1 | 3.6 ep/s | ETA: 19m
Episode   5900 | Avg Reward:     3.39 | MTTD:  13 | MTTR: 200 | FPR: 0.007 | CSR: 0 | 3.7 ep/s | ETA: 19m
