Device: mps, Seed: 456, Workers: 1
torch.compile: skipped (Python 3.9, needs 3.10+)
Mixed precision: enabled (torch.float16)
Replay buffer: prioritized (standard)
Starting training: 10000 episodes, K=5, workers=1
============================================================
Episode    100 | Avg Reward:  -136.33 | MTTD:   9 | MTTR:  40 | FPR: 0.017 | CSR: 1 | 2.3 ep/s | ETA: 71m
Episode    200 | Avg Reward:  -130.71 | MTTD:   7 | MTTR: 200 | FPR: 0.013 | CSR: 0 | 2.6 ep/s | ETA: 64m
Episode    300 | Avg Reward:  -121.22 | MTTD:   7 | MTTR:  27 | FPR: 0.016 | CSR: 1 | 2.6 ep/s | ETA: 63m
Episode    400 | Avg Reward:   -93.67 | MTTD:   6 | MTTR: 200 | FPR: 0.017 | CSR: 0 | 2.6 ep/s | ETA: 62m
Episode    500 | Avg Reward:  -165.02 | MTTD:   5 | MTTR:  40 | FPR: 0.018 | CSR: 1 | 2.5 ep/s | ETA: 64m
Episode    600 | Avg Reward:  -148.54 | MTTD:   7 | MTTR:  30 | FPR: 0.018 | CSR: 1 | 2.4 ep/s | ETA: 65m
Episode    700 | Avg Reward:  -111.74 | MTTD:   8 | MTTR:  46 | FPR: 0.012 | CSR: 1 | 2.4 ep/s | ETA: 64m
Episode    800 | Avg Reward:  -122.45 | MTTD:  10 | MTTR:  45 | FPR: 0.016 | CSR: 1 | 2.4 ep/s | ETA: 64m
Episode    900 | Avg Reward:  -113.61 | MTTD:  21 | MTTR:  47 | FPR: 0.013 | CSR: 1 | 2.3 ep/s | ETA: 65m
Episode   1000 | Avg Reward:  -117.47 | MTTD:  27 | MTTR: 200 | FPR: 0.013 | CSR: 0 | 2.4 ep/s | ETA: 64m
Episode   1100 | Avg Reward:  -110.52 | MTTD:  17 | MTTR: 117 | FPR: 0.010 | CSR: 1 | 2.4 ep/s | ETA: 63m
Episode   1200 | Avg Reward:  -114.45 | MTTD:  19 | MTTR: 200 | FPR: 0.015 | CSR: 0 | 2.4 ep/s | ETA: 62m
Episode   1300 | Avg Reward:  -109.20 | MTTD:  11 | MTTR:  51 | FPR: 0.008 | CSR: 1 | 2.5 ep/s | ETA: 59m
Episode   1400 | Avg Reward:  -102.25 | MTTD:   5 | MTTR: 200 | FPR: 0.013 | CSR: 0 | 2.5 ep/s | ETA: 57m
Episode   1500 | Avg Reward:   -98.87 | MTTD:  16 | MTTR:  65 | FPR: 0.010 | CSR: 1 | 2.6 ep/s | ETA: 55m
Episode   1600 | Avg Reward:   -92.58 | MTTD:  42 | MTTR:  71 | FPR: 0.014 | CSR: 1 | 2.6 ep/s | ETA: 54m
Episode   1700 | Avg Reward:   -97.57 | MTTD:   6 | MTTR:  53 | FPR: 0.009 | CSR: 1 | 2.6 ep/s | ETA: 52m
Episode   1800 | Avg Reward:   -91.96 | MTTD:  16 | MTTR:  28 | FPR: 0.008 | CSR: 1 | 2.7 ep/s | ETA: 51m
Episode   1900 | Avg Reward:   -74.38 | MTTD:  27 | MTTR: 128 | FPR: 0.007 | CSR: 1 | 2.7 ep/s | ETA: 51m
Episode   2000 | Avg Reward:   -71.54 | MTTD:  26 | MTTR:  78 | FPR: 0.004 | CSR: 1 | 2.7 ep/s | ETA: 50m
Episode   2100 | Avg Reward:   -53.30 | MTTD:  16 | MTTR: 200 | FPR: 0.008 | CSR: 0 | 2.7 ep/s | ETA: 49m
Episode   2200 | Avg Reward:   -53.82 | MTTD:   8 | MTTR: 177 | FPR: 0.008 | CSR: 1 | 2.7 ep/s | ETA: 49m
Episode   2300 | Avg Reward:   -49.12 | MTTD:  18 | MTTR:  32 | FPR: 0.005 | CSR: 1 | 2.7 ep/s | ETA: 48m
Episode   2400 | Avg Reward:   -39.98 | MTTD:  13 | MTTR: 200 | FPR: 0.008 | CSR: 0 | 2.7 ep/s | ETA: 48m
Episode   2500 | Avg Reward:   -31.51 | MTTD:  12 | MTTR: 200 | FPR: 0.004 | CSR: 0 | 2.7 ep/s | ETA: 47m
Episode   2600 | Avg Reward:   -30.79 | MTTD:  29 | MTTR:  74 | FPR: 0.004 | CSR: 1 | 2.6 ep/s | ETA: 47m
Episode   2700 | Avg Reward:   -17.95 | MTTD:  18 | MTTR: 173 | FPR: 0.003 | CSR: 1 | 2.6 ep/s | ETA: 46m
Episode   2800 | Avg Reward:   -13.76 | MTTD:  19 | MTTR: 184 | FPR: 0.003 | CSR: 1 | 2.6 ep/s | ETA: 46m
Episode   2900 | Avg Reward:   -13.18 | MTTD: 113 | MTTR: 200 | FPR: 0.003 | CSR: 0 | 2.6 ep/s | ETA: 46m
Episode   3000 | Avg Reward:   -13.62 | MTTD:  67 | MTTR: 200 | FPR: 0.003 | CSR: 0 | 2.5 ep/s | ETA: 46m
Episode   3100 | Avg Reward:    -8.26 | MTTD:  51 | MTTR: 200 | FPR: 0.001 | CSR: 0 | 2.5 ep/s | ETA: 46m
