Training: single_drl, seed=42, episodes=10000
Episode    100 | Reward: -100.78 | MTTD: 200
Episode    200 | Reward: -195.91 | MTTD: 200
Episode    300 | Reward: -452.48 | MTTD: 200
Episode    400 | Reward: -137.67 | MTTD: 200
Episode    500 | Reward: -98.93 | MTTD: 200
Episode    600 | Reward: -1109.65 | MTTD: 200
Episode    700 | Reward: -245.04 | MTTD: 200
Episode    800 | Reward: -1141.37 | MTTD: 200
Episode    900 | Reward: -284.85 | MTTD: 200
Episode   1000 | Reward: -1120.35 | MTTD: 200
Episode   1100 | Reward: -302.14 | MTTD: 200
Episode   1200 | Reward: -206.24 | MTTD: 200
Episode   1300 | Reward: -1094.02 | MTTD: 200
Episode   1400 | Reward: -87.00 | MTTD: 200
Episode   1500 | Reward: -91.23 | MTTD: 200
Episode   1600 | Reward: -329.83 | MTTD: 200
Episode   1700 | Reward: -211.27 | MTTD: 200
Episode   1800 | Reward: -25.23 | MTTD: 200
Episode   1900 | Reward: -1134.39 | MTTD: 200
Episode   2000 | Reward: -131.65 | MTTD: 200
Episode   2100 | Reward: -194.25 | MTTD: 200
Episode   2200 | Reward: -96.78 | MTTD: 200
Episode   2300 | Reward: -77.50 | MTTD: 200
Episode   2400 | Reward: -1084.60 | MTTD: 200
Episode   2500 | Reward: -31.28 | MTTD: 200
Episode   2600 | Reward: -102.64 | MTTD: 200
Episode   2700 | Reward: -209.40 | MTTD: 200
Episode   2800 | Reward: -68.57 | MTTD: 200
Episode   2900 | Reward: -150.17 | MTTD: 200
Episode   3000 | Reward: -271.63 | MTTD: 200
Episode   3100 | Reward: -93.28 | MTTD: 200
Episode   3200 | Reward: -235.52 | MTTD: 200
Episode   3300 | Reward: -191.14 | MTTD: 200
Episode   3400 | Reward: -87.07 | MTTD: 200
Episode   3500 | Reward: -133.06 | MTTD: 200
Episode   3600 | Reward: -132.99 | MTTD: 200
Episode   3700 | Reward: -121.94 | MTTD: 200
Episode   3800 | Reward: -1183.02 | MTTD: 200
Episode   3900 | Reward: -56.64 | MTTD: 200
Episode   4000 | Reward: -132.29 | MTTD: 200
Episode   4100 | Reward: -1186.52 | MTTD: 200
Episode   4200 | Reward: -1116.27 | MTTD: 200
Episode   4300 | Reward: -257.75 | MTTD: 200
Episode   4400 | Reward: -90.74 | MTTD: 200
Episode   4500 | Reward: -1124.83 | MTTD: 200
Episode   4600 | Reward: -193.46 | MTTD: 200
Episode   4700 | Reward: -150.33 | MTTD: 200
Episode   4800 | Reward: -167.63 | MTTD: 200
Episode   4900 | Reward: -113.66 | MTTD: 200
Episode   5000 | Reward: -445.90 | MTTD: 200
Episode   5100 | Reward: -212.65 | MTTD: 200
Episode   5200 | Reward: -1211.32 | MTTD: 200
Episode   5300 | Reward: -152.19 | MTTD: 200
Episode   5400 | Reward: -84.35 | MTTD: 200
Episode   5500 | Reward: -157.91 | MTTD: 200
Episode   5600 | Reward: -113.74 | MTTD: 200
Episode   5700 | Reward: -1042.43 | MTTD: 200
Episode   5800 | Reward: -150.85 | MTTD: 200
Episode   5900 | Reward: -1102.23 | MTTD: 200
Episode   6000 | Reward: -1085.30 | MTTD: 200
Episode   6100 | Reward: -272.77 | MTTD: 200
Episode   6200 | Reward: -96.76 | MTTD: 200
Episode   6300 | Reward: -152.99 | MTTD: 200
Episode   6400 | Reward: -1141.11 | MTTD: 200
Episode   6500 | Reward: -503.34 | MTTD: 200
Episode   6600 | Reward: -1180.53 | MTTD: 200
Episode   6700 | Reward: -204.70 | MTTD: 200
Episode   6800 | Reward: -148.41 | MTTD: 200
Episode   6900 | Reward: -151.67 | MTTD: 200
Episode   7000 | Reward: -145.35 | MTTD: 200
Episode   7100 | Reward: -94.02 | MTTD: 200
Episode   7200 | Reward: -121.35 | MTTD: 200
Episode   7300 | Reward: -1162.77 | MTTD: 200
Episode   7400 | Reward: -36.58 | MTTD: 200
Episode   7500 | Reward: -200.06 | MTTD: 200
Episode   7600 | Reward: -168.18 | MTTD: 200
Episode   7700 | Reward: -73.35 | MTTD: 200
Episode   7800 | Reward: -133.82 | MTTD: 200
Episode   7900 | Reward: -109.28 | MTTD: 200
Episode   8000 | Reward: -1224.67 | MTTD: 200
Episode   8100 | Reward: -1071.82 | MTTD: 200
Episode   8200 | Reward: -61.08 | MTTD: 200
Episode   8300 | Reward: -231.33 | MTTD: 200
Episode   8400 | Reward: -171.07 | MTTD: 200
Episode   8500 | Reward: -170.46 | MTTD: 200
Episode   8600 | Reward: -89.41 | MTTD: 200
Episode   8700 | Reward: -105.05 | MTTD: 200
Episode   8800 | Reward: -120.55 | MTTD: 200
Episode   8900 | Reward: -270.69 | MTTD: 200
Episode   9000 | Reward: -34.86 | MTTD: 200
Episode   9100 | Reward: -183.94 | MTTD: 200
Episode   9200 | Reward: -39.05 | MTTD: 200
Episode   9300 | Reward: -1079.67 | MTTD: 200
Episode   9400 | Reward: -136.06 | MTTD: 200
Episode   9500 | Reward: -1109.13 | MTTD: 200
Episode   9600 | Reward: -176.18 | MTTD: 200
Episode   9700 | Reward: -77.34 | MTTD: 200
Episode   9800 | Reward: -1116.81 | MTTD: 200
Episode   9900 | Reward: -50.43 | MTTD: 200
Episode  10000 | Reward: -132.59 | MTTD: 200
Single-DRL done. Saved to checkpoints/train_single_drl_seed42.csv
Done in 5.3 min
