Device: mps, Seed: 789, Workers: 1
torch.compile: skipped (Python 3.9, needs 3.10+)
Mixed precision: enabled (torch.float16)
Replay buffer: prioritized (standard)
Starting training: 10000 episodes, K=5, workers=1
============================================================
Episode    100 | Avg Reward:  -161.04 | MTTD:  19 | MTTR:  24 | FPR: 0.020 | CSR: 1 | 2.2 ep/s | ETA: 75m
Episode    200 | Avg Reward:  -121.83 | MTTD:  26 | MTTR:  57 | FPR: 0.014 | CSR: 1 | 2.5 ep/s | ETA: 66m
Episode    300 | Avg Reward:  -114.13 | MTTD:   5 | MTTR:  25 | FPR: 0.016 | CSR: 1 | 2.5 ep/s | ETA: 64m
Episode    400 | Avg Reward:  -125.89 | MTTD:  19 | MTTR:  76 | FPR: 0.015 | CSR: 1 | 2.4 ep/s | ETA: 66m
Episode    500 | Avg Reward:  -126.18 | MTTD:  12 | MTTR: 200 | FPR: 0.015 | CSR: 0 | 2.4 ep/s | ETA: 65m
Episode    600 | Avg Reward:  -119.45 | MTTD:  19 | MTTR:  47 | FPR: 0.013 | CSR: 1 | 2.5 ep/s | ETA: 64m
Episode    700 | Avg Reward:  -109.77 | MTTD:   7 | MTTR:  51 | FPR: 0.014 | CSR: 1 | 2.5 ep/s | ETA: 62m
Episode    800 | Avg Reward:  -108.50 | MTTD:  13 | MTTR:  93 | FPR: 0.016 | CSR: 1 | 2.5 ep/s | ETA: 61m
Episode    900 | Avg Reward:  -128.10 | MTTD:  15 | MTTR:  84 | FPR: 0.017 | CSR: 1 | 2.5 ep/s | ETA: 62m
Episode   1000 | Avg Reward:  -113.68 | MTTD:   9 | MTTR:  43 | FPR: 0.016 | CSR: 1 | 2.4 ep/s | ETA: 61m
Episode   1100 | Avg Reward:  -120.38 | MTTD:   7 | MTTR:   7 | FPR: 0.016 | CSR: 1 | 2.4 ep/s | ETA: 61m
Episode   1200 | Avg Reward:  -119.06 | MTTD:   8 | MTTR: 200 | FPR: 0.014 | CSR: 0 | 2.4 ep/s | ETA: 60m
Episode   1300 | Avg Reward:  -105.16 | MTTD:   9 | MTTR:  35 | FPR: 0.016 | CSR: 1 | 2.5 ep/s | ETA: 58m
Episode   1400 | Avg Reward:  -108.04 | MTTD:  18 | MTTR: 200 | FPR: 0.011 | CSR: 0 | 2.6 ep/s | ETA: 55m
Episode   1500 | Avg Reward:   -91.58 | MTTD:   9 | MTTR:  35 | FPR: 0.010 | CSR: 1 | 2.7 ep/s | ETA: 53m
Episode   1600 | Avg Reward:   -96.66 | MTTD: 100 | MTTR: 100 | FPR: 0.010 | CSR: 1 | 2.7 ep/s | ETA: 52m
Episode   1700 | Avg Reward:   -84.52 | MTTD:  17 | MTTR:  36 | FPR: 0.008 | CSR: 1 | 2.8 ep/s | ETA: 50m
Episode   1800 | Avg Reward:   -93.07 | MTTD:  11 | MTTR: 200 | FPR: 0.011 | CSR: 0 | 2.8 ep/s | ETA: 49m
Episode   1900 | Avg Reward:   -87.77 | MTTD:  27 | MTTR: 200 | FPR: 0.009 | CSR: 0 | 2.8 ep/s | ETA: 48m
Episode   2000 | Avg Reward:   -83.54 | MTTD:   8 | MTTR: 200 | FPR: 0.012 | CSR: 0 | 2.8 ep/s | ETA: 47m
Episode   2100 | Avg Reward:   -60.12 | MTTD:  16 | MTTR:  16 | FPR: 0.009 | CSR: 1 | 2.8 ep/s | ETA: 47m
Episode   2200 | Avg Reward:   -58.66 | MTTD:  16 | MTTR: 200 | FPR: 0.005 | CSR: 0 | 2.8 ep/s | ETA: 46m
Episode   2300 | Avg Reward:   -58.98 | MTTD:  21 | MTTR: 132 | FPR: 0.005 | CSR: 1 | 2.8 ep/s | ETA: 45m
Episode   2400 | Avg Reward:   -47.71 | MTTD:  21 | MTTR:  49 | FPR: 0.003 | CSR: 1 | 2.8 ep/s | ETA: 45m
Episode   2500 | Avg Reward:   -43.58 | MTTD:  10 | MTTR: 200 | FPR: 0.005 | CSR: 0 | 2.8 ep/s | ETA: 44m
Episode   2600 | Avg Reward:   -38.24 | MTTD:  26 | MTTR: 200 | FPR: 0.005 | CSR: 0 | 2.8 ep/s | ETA: 44m
Episode   2700 | Avg Reward:   -25.95 | MTTD:  15 | MTTR: 104 | FPR: 0.003 | CSR: 1 | 2.8 ep/s | ETA: 43m
Episode   2800 | Avg Reward:   -26.50 | MTTD:  11 | MTTR:  35 | FPR: 0.006 | CSR: 1 | 2.8 ep/s | ETA: 43m
