Device: mps, Seed: 1024, Workers: 4
torch.compile: enabled for SC (aot_eager)
Mixed precision: enabled (torch.float16)
Replay buffer: prioritized (standard)
Starting training: 10000 episodes, K=5, workers=4
============================================================
Episode    100 | Avg Reward:  -154.59 | MTTD:  13 | MTTR:  15 | FPR: 0.021 | CSR: 1 | 8.8 ep/s | ETA: 19m
Episode    200 | Avg Reward:  -116.34 | MTTD:  10 | MTTR: 200 | FPR: 0.015 | CSR: 0 | 9.1 ep/s | ETA: 18m
Episode    300 | Avg Reward:  -117.27 | MTTD:  11 | MTTR:  22 | FPR: 0.018 | CSR: 1 | 9.6 ep/s | ETA: 17m
Episode    400 | Avg Reward:   -90.83 | MTTD:  10 | MTTR:  34 | FPR: 0.017 | CSR: 1 | 10.0 ep/s | ETA: 16m
Episode    500 | Avg Reward:  -101.34 | MTTD:  18 | MTTR:  39 | FPR: 0.012 | CSR: 1 | 10.3 ep/s | ETA: 15m
Episode    600 | Avg Reward:  -125.20 | MTTD:  16 | MTTR:  63 | FPR: 0.014 | CSR: 1 | 10.1 ep/s | ETA: 15m
Episode    700 | Avg Reward:  -125.65 | MTTD:   8 | MTTR:  23 | FPR: 0.015 | CSR: 1 | 10.2 ep/s | ETA: 15m
Episode    800 | Avg Reward:  -126.37 | MTTD:  13 | MTTR:  38 | FPR: 0.014 | CSR: 1 | 10.2 ep/s | ETA: 15m
Episode    900 | Avg Reward:   -99.61 | MTTD:  10 | MTTR:  18 | FPR: 0.016 | CSR: 1 | 10.3 ep/s | ETA: 15m
Episode   1000 | Avg Reward:   -93.97 | MTTD:  10 | MTTR: 200 | FPR: 0.015 | CSR: 0 | 10.5 ep/s | ETA: 14m
Episode   1100 | Avg Reward:  -113.75 | MTTD:  17 | MTTR:  40 | FPR: 0.013 | CSR: 1 | 10.4 ep/s | ETA: 14m
Episode   1200 | Avg Reward:  -112.10 | MTTD:  20 | MTTR:  39 | FPR: 0.010 | CSR: 1 | 10.3 ep/s | ETA: 14m
Episode   1300 | Avg Reward:   -98.81 | MTTD:  12 | MTTR: 200 | FPR: 0.015 | CSR: 0 | 10.3 ep/s | ETA: 14m
Episode   1400 | Avg Reward:  -104.16 | MTTD:  12 | MTTR:  50 | FPR: 0.010 | CSR: 1 | 10.1 ep/s | ETA: 14m
Episode   1500 | Avg Reward:   -91.16 | MTTD:  15 | MTTR: 200 | FPR: 0.013 | CSR: 0 | 10.1 ep/s | ETA: 14m
Episode   1600 | Avg Reward:   -93.32 | MTTD:   8 | MTTR:  34 | FPR: 0.015 | CSR: 1 | 9.8 ep/s | ETA: 14m
Episode   1700 | Avg Reward:   -76.86 | MTTD:  16 | MTTR:  16 | FPR: 0.011 | CSR: 1 | 9.6 ep/s | ETA: 14m
Episode   1800 | Avg Reward:   -82.38 | MTTD:  38 | MTTR:  67 | FPR: 0.011 | CSR: 1 | 9.4 ep/s | ETA: 15m
Episode   1900 | Avg Reward:   -74.20 | MTTD:  17 | MTTR:  61 | FPR: 0.010 | CSR: 1 | 9.2 ep/s | ETA: 15m
